"sampleID","fastq_R1","fastq_R2","SRR_ID"
"SRR11865073","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865073_1.fastq.gz",,"SRR11865073"
"SRR11865074","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865074_1.fastq.gz",,"SRR11865074"
"SRR11865075","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865075_1.fastq.gz",,"SRR11865075"
"SRR11865076","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865076_1.fastq.gz",,"SRR11865076"
"SRR11865077","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865077_1.fastq.gz",,"SRR11865077"
"SRR11865078","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865078_1.fastq.gz",,"SRR11865078"
"SRR11865079","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865079_1.fastq.gz",,"SRR11865079"
"SRR11865080","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865080_1.fastq.gz",,"SRR11865080"
"SRR11865081","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865081_1.fastq.gz",,"SRR11865081"
"SRR11865082","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865082_1.fastq.gz",,"SRR11865082"
"SRR11865083","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865083_1.fastq.gz",,"SRR11865083"
"SRR11865084","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865084_1.fastq.gz",,"SRR11865084"
"SRR11865085","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865085_1.fastq.gz",,"SRR11865085"
"SRR11865086","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865086_1.fastq.gz",,"SRR11865086"
"SRR11865087","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865087_1.fastq.gz",,"SRR11865087"
"SRR11865088","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865088_1.fastq.gz",,"SRR11865088"
"SRR11865089","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865089_1.fastq.gz",,"SRR11865089"
"SRR11865090","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865090_1.fastq.gz",,"SRR11865090"
"SRR11865091","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865091_1.fastq.gz",,"SRR11865091"
"SRR11865092","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865092_1.fastq.gz",,"SRR11865092"
"SRR11865093","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865093_1.fastq.gz",,"SRR11865093"
"SRR11865094","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865094_1.fastq.gz",,"SRR11865094"
"SRR11865095","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865095_1.fastq.gz",,"SRR11865095"
"SRR11865096","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865096_1.fastq.gz",,"SRR11865096"
"SRR11865097","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865097_1.fastq.gz",,"SRR11865097"
"SRR11865098","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865098_1.fastq.gz",,"SRR11865098"
"SRR11865099","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865099_1.fastq.gz",,"SRR11865099"
"SRR11865100","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865100_1.fastq.gz",,"SRR11865100"
"SRR11865101","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865101_1.fastq.gz",,"SRR11865101"
"SRR11865102","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865102_1.fastq.gz",,"SRR11865102"
"SRR11865103","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865103_1.fastq.gz",,"SRR11865103"
"SRR11865104","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865104_1.fastq.gz",,"SRR11865104"
"SRR11865105","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865105_1.fastq.gz",,"SRR11865105"
"SRR11865106","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865106_1.fastq.gz",,"SRR11865106"
"SRR11865107","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865107_1.fastq.gz",,"SRR11865107"
"SRR11865108","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865108_1.fastq.gz",,"SRR11865108"
"SRR11865109","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865109_1.fastq.gz",,"SRR11865109"
"SRR11865110","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865110_1.fastq.gz",,"SRR11865110"
"SRR11865111","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865111_1.fastq.gz",,"SRR11865111"
"SRR11865112","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865112_1.fastq.gz",,"SRR11865112"
"SRR11865113","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865113_1.fastq.gz",,"SRR11865113"
"SRR11865114","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865114_1.fastq.gz",,"SRR11865114"
"SRR11865115","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865115_1.fastq.gz",,"SRR11865115"
"SRR11865116","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865116_1.fastq.gz",,"SRR11865116"
"SRR11865117","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865117_1.fastq.gz",,"SRR11865117"
"SRR11865118","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865118_1.fastq.gz",,"SRR11865118"
"SRR11865119","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865119_1.fastq.gz",,"SRR11865119"
"SRR11865120","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865120_1.fastq.gz",,"SRR11865120"
"SRR11865121","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865121_1.fastq.gz",,"SRR11865121"
"SRR11865122","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865122_1.fastq.gz",,"SRR11865122"
"SRR11865123","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865123_1.fastq.gz",,"SRR11865123"
"SRR11865124","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865124_1.fastq.gz",,"SRR11865124"
"SRR11865125","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865125_1.fastq.gz",,"SRR11865125"
"SRR11865126","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865126_1.fastq.gz",,"SRR11865126"
"SRR11865127","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865127_1.fastq.gz",,"SRR11865127"
"SRR11865128","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865128_1.fastq.gz",,"SRR11865128"
"SRR11865129","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865129_1.fastq.gz",,"SRR11865129"
"SRR11865130","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865130_1.fastq.gz",,"SRR11865130"
"SRR11865131","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865131_1.fastq.gz",,"SRR11865131"
"SRR11865132","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865132_1.fastq.gz",,"SRR11865132"
"SRR11865133","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865133_1.fastq.gz",,"SRR11865133"
"SRR11865134","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865134_1.fastq.gz",,"SRR11865134"
"SRR11865135","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865135_1.fastq.gz",,"SRR11865135"
"SRR11865136","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865136_1.fastq.gz",,"SRR11865136"
"SRR11865137","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865137_1.fastq.gz",,"SRR11865137"
"SRR11865138","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865138_1.fastq.gz",,"SRR11865138"
"SRR11865139","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865139_1.fastq.gz",,"SRR11865139"
"SRR11865140","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865140_1.fastq.gz",,"SRR11865140"
"SRR11865141","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865141_1.fastq.gz",,"SRR11865141"
"SRR11865142","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865142_1.fastq.gz",,"SRR11865142"
"SRR11865143","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865143_1.fastq.gz",,"SRR11865143"
"SRR11865144","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865144_1.fastq.gz",,"SRR11865144"
"SRR11865145","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865145_1.fastq.gz",,"SRR11865145"
"SRR11865146","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865146_1.fastq.gz",,"SRR11865146"
"SRR11865147","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865147_1.fastq.gz",,"SRR11865147"
"SRR11865148","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865148_1.fastq.gz",,"SRR11865148"
"SRR11865149","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865149_1.fastq.gz",,"SRR11865149"
"SRR11865150","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865150_1.fastq.gz",,"SRR11865150"
"SRR11865151","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865151_1.fastq.gz",,"SRR11865151"
"SRR11865152","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865152_1.fastq.gz",,"SRR11865152"
"SRR11865153","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865153_1.fastq.gz",,"SRR11865153"
"SRR11865154","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865154_1.fastq.gz",,"SRR11865154"
"SRR11865155","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865155_1.fastq.gz",,"SRR11865155"
"SRR11865156","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865156_1.fastq.gz",,"SRR11865156"
"SRR11865157","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865157_1.fastq.gz",,"SRR11865157"
"SRR11865158","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865158_1.fastq.gz",,"SRR11865158"
"SRR11865159","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865159_1.fastq.gz",,"SRR11865159"
"SRR11865160","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865160_1.fastq.gz",,"SRR11865160"
"SRR11865161","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865161_1.fastq.gz",,"SRR11865161"
"SRR11865162","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865162_1.fastq.gz",,"SRR11865162"
"SRR11865163","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865163_1.fastq.gz",,"SRR11865163"
"SRR11865164","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865164_1.fastq.gz",,"SRR11865164"
"SRR11865165","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865165_1.fastq.gz",,"SRR11865165"
"SRR11865166","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865166_1.fastq.gz",,"SRR11865166"
"SRR11865167","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865167_1.fastq.gz",,"SRR11865167"
"SRR11865168","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865168_1.fastq.gz",,"SRR11865168"
"SRR11865169","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865169_1.fastq.gz",,"SRR11865169"
"SRR11865170","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865170_1.fastq.gz",,"SRR11865170"
"SRR11865171","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865171_1.fastq.gz",,"SRR11865171"
"SRR11865172","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865172_1.fastq.gz",,"SRR11865172"
"SRR11865173","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865173_1.fastq.gz",,"SRR11865173"
"SRR11865174","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865174_1.fastq.gz",,"SRR11865174"
"SRR11865175","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865175_1.fastq.gz",,"SRR11865175"
"SRR11865176","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865176_1.fastq.gz",,"SRR11865176"
"SRR11865177","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865177_1.fastq.gz",,"SRR11865177"
"SRR11865178","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865178_1.fastq.gz",,"SRR11865178"
"SRR11865179","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865179_1.fastq.gz",,"SRR11865179"
"SRR11865180","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865180_1.fastq.gz",,"SRR11865180"
"SRR11865181","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865181_1.fastq.gz",,"SRR11865181"
"SRR11865182","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865182_1.fastq.gz",,"SRR11865182"
"SRR11865183","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865183_1.fastq.gz",,"SRR11865183"
"SRR11865184","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865184_1.fastq.gz",,"SRR11865184"
"SRR11865185","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865185_1.fastq.gz",,"SRR11865185"
"SRR11865186","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865186_1.fastq.gz",,"SRR11865186"
"SRR11865187","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865187_1.fastq.gz",,"SRR11865187"
"SRR11865188","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865188_1.fastq.gz",,"SRR11865188"
"SRR11865189","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865189_1.fastq.gz",,"SRR11865189"
"SRR11865190","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865190_1.fastq.gz",,"SRR11865190"
"SRR11865191","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865191_1.fastq.gz",,"SRR11865191"
"SRR11865192","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865192_1.fastq.gz",,"SRR11865192"
"SRR11865193","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865193_1.fastq.gz",,"SRR11865193"
"SRR11865194","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865194_1.fastq.gz",,"SRR11865194"
"SRR11865195","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865195_1.fastq.gz",,"SRR11865195"
"SRR11865196","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865196_1.fastq.gz",,"SRR11865196"
"SRR11865197","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865197_1.fastq.gz",,"SRR11865197"
"SRR11865198","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865198_1.fastq.gz",,"SRR11865198"
"SRR11865199","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865199_1.fastq.gz",,"SRR11865199"
"SRR11865200","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865200_1.fastq.gz",,"SRR11865200"
"SRR11865201","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865201_1.fastq.gz",,"SRR11865201"
"SRR11865202","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865202_1.fastq.gz",,"SRR11865202"
"SRR11865203","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865203_1.fastq.gz",,"SRR11865203"
"SRR11865204","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865204_1.fastq.gz",,"SRR11865204"
"SRR11865205","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865205_1.fastq.gz",,"SRR11865205"
"SRR11865206","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865206_1.fastq.gz",,"SRR11865206"
"SRR11865207","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865207_1.fastq.gz",,"SRR11865207"
"SRR11865208","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865208_1.fastq.gz",,"SRR11865208"
"SRR11865209","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865209_1.fastq.gz",,"SRR11865209"
"SRR11865210","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865210_1.fastq.gz",,"SRR11865210"
"SRR11865211","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865211_1.fastq.gz",,"SRR11865211"
"SRR11865212","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865212_1.fastq.gz",,"SRR11865212"
"SRR11865213","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865213_1.fastq.gz",,"SRR11865213"
"SRR11865214","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865214_1.fastq.gz",,"SRR11865214"
"SRR11865215","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865215_1.fastq.gz",,"SRR11865215"
"SRR11865216","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865216_1.fastq.gz",,"SRR11865216"
"SRR11865217","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865217_1.fastq.gz",,"SRR11865217"
"SRR11865218","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865218_1.fastq.gz",,"SRR11865218"
"SRR11865219","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865219_1.fastq.gz",,"SRR11865219"
"SRR11865220","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865220_1.fastq.gz",,"SRR11865220"
"SRR11865221","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865221_1.fastq.gz",,"SRR11865221"
"SRR11865222","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865222_1.fastq.gz",,"SRR11865222"
"SRR11865223","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865223_1.fastq.gz",,"SRR11865223"
"SRR11865224","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865224_1.fastq.gz",,"SRR11865224"
"SRR11865225","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865225_1.fastq.gz",,"SRR11865225"
"SRR11865226","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865226_1.fastq.gz",,"SRR11865226"
"SRR11865227","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865227_1.fastq.gz",,"SRR11865227"
"SRR11865228","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865228_1.fastq.gz",,"SRR11865228"
"SRR11865229","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865229_1.fastq.gz",,"SRR11865229"
"SRR11865230","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865230_1.fastq.gz",,"SRR11865230"
"SRR11865231","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865231_1.fastq.gz",,"SRR11865231"
"SRR11865232","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865232_1.fastq.gz",,"SRR11865232"
"SRR11865233","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865233_1.fastq.gz",,"SRR11865233"
"SRR11865234","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865234_1.fastq.gz",,"SRR11865234"
"SRR11865235","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865235_1.fastq.gz",,"SRR11865235"
"SRR11865236","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865236_1.fastq.gz",,"SRR11865236"
"SRR11865237","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865237_1.fastq.gz",,"SRR11865237"
"SRR11865238","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865238_1.fastq.gz",,"SRR11865238"
"SRR11865239","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865239_1.fastq.gz",,"SRR11865239"
"SRR11865240","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865240_1.fastq.gz",,"SRR11865240"
"SRR11865241","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865241_1.fastq.gz",,"SRR11865241"
"SRR11865242","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865242_1.fastq.gz",,"SRR11865242"
"SRR11865243","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865243_1.fastq.gz",,"SRR11865243"
"SRR11865244","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865244_1.fastq.gz",,"SRR11865244"
"SRR11865245","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865245_1.fastq.gz",,"SRR11865245"
"SRR11865246","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865246_1.fastq.gz",,"SRR11865246"
"SRR11865247","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865247_1.fastq.gz",,"SRR11865247"
"SRR11865248","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865248_1.fastq.gz",,"SRR11865248"
"SRR11865249","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865249_1.fastq.gz",,"SRR11865249"
"SRR11865250","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865250_1.fastq.gz",,"SRR11865250"
"SRR11865251","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865251_1.fastq.gz",,"SRR11865251"
"SRR11865252","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865252_1.fastq.gz",,"SRR11865252"
"SRR11865253","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865253_1.fastq.gz",,"SRR11865253"
"SRR11865254","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865254_1.fastq.gz",,"SRR11865254"
"SRR11865255","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865255_1.fastq.gz",,"SRR11865255"
"SRR11865256","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865256_1.fastq.gz",,"SRR11865256"
"SRR11865257","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865257_1.fastq.gz",,"SRR11865257"
"SRR11865258","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865258_1.fastq.gz",,"SRR11865258"
"SRR11865259","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865259_1.fastq.gz",,"SRR11865259"
"SRR11865260","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865260_1.fastq.gz",,"SRR11865260"
"SRR11865261","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865261_1.fastq.gz",,"SRR11865261"
"SRR11865262","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865262_1.fastq.gz",,"SRR11865262"
"SRR11865263","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865263_1.fastq.gz",,"SRR11865263"
"SRR11865264","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865264_1.fastq.gz",,"SRR11865264"
"SRR11865265","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865265_1.fastq.gz",,"SRR11865265"
"SRR11865266","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865266_1.fastq.gz",,"SRR11865266"
"SRR11865267","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865267_1.fastq.gz",,"SRR11865267"
"SRR11865268","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865268_1.fastq.gz",,"SRR11865268"
"SRR11865269","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865269_1.fastq.gz",,"SRR11865269"
"SRR11865270","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865270_1.fastq.gz",,"SRR11865270"
"SRR11865271","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865271_1.fastq.gz",,"SRR11865271"
"SRR11865272","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865272_1.fastq.gz",,"SRR11865272"
"SRR11865273","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865273_1.fastq.gz",,"SRR11865273"
"SRR11865274","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865274_1.fastq.gz",,"SRR11865274"
"SRR11865275","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865275_1.fastq.gz",,"SRR11865275"
"SRR11865276","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865276_1.fastq.gz",,"SRR11865276"
"SRR11865277","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865277_1.fastq.gz",,"SRR11865277"
"SRR11865278","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865278_1.fastq.gz",,"SRR11865278"
"SRR11865279","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865279_1.fastq.gz",,"SRR11865279"
"SRR11865280","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865280_1.fastq.gz",,"SRR11865280"
"SRR11865281","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865281_1.fastq.gz",,"SRR11865281"
"SRR11865282","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865282_1.fastq.gz",,"SRR11865282"
"SRR11865283","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865283_1.fastq.gz",,"SRR11865283"
"SRR11865284","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865284_1.fastq.gz",,"SRR11865284"
"SRR11865285","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865285_1.fastq.gz",,"SRR11865285"
"SRR11865286","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865286_1.fastq.gz",,"SRR11865286"
"SRR11865287","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865287_1.fastq.gz",,"SRR11865287"
"SRR11865288","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865288_1.fastq.gz",,"SRR11865288"
"SRR11865289","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865289_1.fastq.gz",,"SRR11865289"
"SRR11865290","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11865290_1.fastq.gz",,"SRR11865290"
